Customer_ID;Date_purchase;m
642;17/12/2014;171,00
644;11/08/2014;104,00
644;10/07/2014;192,00
644;23/08/2014;122,00
644;29/07/2014;524,00
644;12/07/2014;174,00
644;06/10/2014;385,00
644;06/11/2014;315,00
645;23/09/2014;1206,00
645;17/10/2014;915,00
645;28/08/2014;873,00
645;01/11/2014;457,00
645;04/08/2014;748,00
645;03/11/2014;665,00
646;20/12/2014;44,00
646;22/12/2014;137,00
646;21/12/2014;63,00
646;20/12/2014;361,00
646;21/12/2014;149,00
646;23/12/2014;137,00
646;23/12/2014;274,00
646;24/12/2014;286,00
646;22/12/2014;137,00
646;21/12/2014;374,00
646;21/12/2014;249,00
646;24/12/2014;212,00
648;01/11/2014;309,00
648;21/11/2014;893,00
648;29/11/2014;927,00
648;02/12/2014;481,00
648;10/11/2014;515,00
648;03/12/2014;378,00
648;18/11/2014;927,00
648;11/11/2014;481,00
648;09/12/2014;859,00
648;15/12/2014;652,00
648;03/11/2014;688,00
648;03/12/2014;274,00
648;12/12/2014;550,00
648;09/12/2014;240,00
648;10/12/2014;240,00
648;11/11/2014;652,00
648;10/12/2014;309,00
648;13/11/2014;274,00
648;20/12/2014;240,00
649;15/08/2014;645,00
649;26/09/2014;681,00
649;14/09/2014;394,00
649;24/11/2014;895,00
649;02/09/2014;71,00
649;17/09/2014;501,00
649;16/11/2014;251,00
649;03/10/2014;574,00
649;03/11/2014;1075,00
649;30/10/2014;931,00
649;22/11/2014;645,00
649;12/11/2014;394,00
649;17/08/2014;71,00
649;22/10/2014;322,00
649;09/12/2014;645,00
649;25/10/2014;394,00
649;17/09/2014;824,00
649;01/12/2014;322,00
649;09/12/2014;179,00
650;26/12/2014;298,00
651;09/11/2014;126,00
651;16/08/2014;283,00
651;20/10/2014;283,00
651;29/07/2014;78,00
651;15/07/2014;224,00
651;28/07/2014;97,00
651;14/08/2014;58,00
651;13/07/2014;97,00
651;05/12/2014;214,00
651;01/11/2014;117,00
651;24/12/2014;39,00
652;20/10/2014;386,00
652;13/07/2014;32,00
652;11/10/2014;238,00
652;28/09/2014;89,00
652;15/09/2014;282,00
652;24/08/2014;371,00
652;03/10/2014;327,00
652;14/10/2014;327,00
652;15/09/2014;133,00
652;12/10/2014;356,00
652;08/08/2014;163,00
652;19/08/2014;282,00
652;29/07/2014;178,00
652;24/09/2014;44,00
652;20/09/2014;223,00
652;10/10/2014;46,00
652;29/09/2014;163,00
652;20/10/2014;297,00
653;28/08/2014;94,00
653;04/10/2014;423,00
653;12/10/2014;172,00
653;08/08/2014;391,00
653;31/08/2014;235,00
653;29/09/2014;62,00
653;21/09/2014;47,00
653;19/08/2014;314,00
653;28/09/2014;78,00
653;12/10/2014;251,00
654;17/08/2014;81,00
654;19/09/2014;529,00
654;28/09/2014;487,00
654;01/09/2014;183,00
654;12/10/2014;406,00
654;24/09/2014;467,00
654;15/09/2014;203,00
654;27/09/2014;467,00
654;16/09/2014;121,00
654;17/08/2014;365,00
654;13/10/2014;121,00
655;07/11/2014;559,00
655;28/09/2014;678,00
655;15/09/2014;1198,00
655;21/10/2014;39,00
655;09/09/2014;998,00
655;07/08/2014;798,00
655;05/07/2014;279,00
655;10/12/2014;758,00
656;04/12/2014;87,00
657;22/09/2014;252,00
657;19/08/2014;288,00
657;11/08/2014;650,00
657;16/09/2014;434,00
657;03/07/2014;216,00
657;09/11/2014;1011,00
657;03/09/2014;1011,00
657;06/10/2014;361,00
657;15/07/2014;72,00
657;07/09/2014;180,00
657;01/09/2014;903,00
657;10/10/2014;794,00
657;24/10/2014;578,00
657;09/11/2014;1048,00
658;30/07/2014;382,00
658;03/09/2014;152,00
658;08/07/2014;274,00
658;18/11/2014;168,00
659;12/08/2014;30,00
659;01/09/2014;162,00
659;22/10/2014;96,00
659;08/07/2014;181,00
659;29/10/2014;84,00
660;07/01/2015;128,00
660;13/01/2015;146,00
661;08/09/2014;255,00
661;18/08/2014;29,00
661;20/08/2014;574,00
661;14/07/2014;191,00
661;12/07/2014;638,00
661;07/08/2014;255,00
661;28/09/2014;64,00
662;25/12/2014;796,00
662;26/12/2014;651,00
662;26/12/2014;543,00
662;26/12/2014;398,00
662;25/12/2014;398,00
662;25/12/2014;144,00
662;26/12/2014;506,00
662;25/12/2014;760,00
662;25/12/2014;543,00
662;26/12/2014;398,00
662;26/12/2014;724,00
662;25/12/2014;36,00
662;26/12/2014;579,00
662;27/12/2014;977,00
662;26/12/2014;144,00
662;25/12/2014;687,00
662;25/12/2014;905,00
662;27/12/2014;506,00
663;15/10/2014;1060,00
663;07/07/2014;367,00
663;06/11/2014;1101,00
663;15/11/2014;775,00
664;29/11/2014;676,00
664;17/12/2014;570,00
664;10/12/2014;927,00
664;06/12/2014;1068,00
664;05/12/2014;605,00
664;12/12/2014;356,00
664;03/12/2014;1068,00
664;11/12/2014;71,00
664;29/11/2014;534,00
664;05/12/2014;178,00
664;22/12/2014;463,00
665;08/11/2014;370,00
665;23/12/2014;46,00
665;09/11/2014;114,00
665;10/12/2014;127,00
665;08/01/2015;267,00
665;17/12/2014;46,00
665;09/12/2014;114,00
665;10/12/2014;102,00
665;22/11/2014;318,00
665;21/12/2014;216,00
665;21/12/2014;382,00
665;09/01/2015;229,00
666;25/07/2014;111,00
666;18/10/2014;74,00
666;04/10/2014;32,00
666;25/08/2014;186,00
666;07/11/2014;111,00
666;20/11/2014;111,00
666;13/08/2014;62,00
666;22/11/2014;322,00
667;25/08/2014;106,00
667;16/07/2014;42,00
667;06/11/2014;86,00
667;19/07/2014;224,00
667;28/07/2014;234,00
667;17/10/2014;138,00
667;28/08/2014;128,00
667;06/11/2014;74,00
668;04/10/2014;88,00
670;04/10/2014;94,00
671;04/11/2014;372,00
671;04/10/2014;694,00
671;26/09/2014;322,00
671;11/09/2014;372,00
671;09/09/2014;322,00
671;24/09/2014;124,00
671;29/08/2014;645,00
671;24/07/2014;41,00
671;13/10/2014;198,00
671;15/10/2014;124,00
671;15/08/2014;37,00
671;21/10/2014;670,00
671;07/11/2014;49,00
672;08/07/2014;908,00
672;19/08/2014;1263,00
672;06/07/2014;1010,00
672;22/11/2014;252,00
672;24/12/2014;1263,00
673;07/10/2014;775,00
673;04/07/2014;1356,00
673;08/10/2014;1163,00
673;03/10/2014;1453,00
673;14/07/2014;1453,00
673;22/09/2014;1017,00
673;15/09/2014;339,00
673;03/10/2014;339,00
673;14/10/2014;290,00
674;09/08/2014;357,00
674;21/10/2014;811,00
674;23/08/2014;941,00
674;22/10/2014;909,00
674;14/08/2014;194,00
674;01/09/2014;194,00
674;08/09/2014;130,00
674;12/07/2014;779,00
674;03/12/2014;973,00
674;26/10/2014;98,00
674;23/08/2014;357,00
674;04/12/2014;616,00
674;19/11/2014;130,00
674;08/12/2014;585,00
674;07/11/2014;519,00
674;03/09/2014;454,00
674;26/12/2014;747,00
675;20/09/2014;141,00
675;30/10/2014;177,00
675;15/12/2014;35,00
675;21/12/2014;88,00
675;05/12/2014;239,00
675;14/11/2014;97,00
675;27/10/2014;186,00
675;21/09/2014;203,00
675;15/12/2014;106,00
675;09/10/2014;248,00
675;01/10/2014;44,00
675;14/11/2014;221,00
675;02/12/2014;79,00
675;29/12/2014;230,00
676;10/11/2014;945,00
676;17/11/2014;945,00
676;23/11/2014;78,00
676;10/11/2014;748,00
676;12/11/2014;473,00
676;15/11/2014;78,00
676;16/11/2014;907,00
676;17/11/2014;866,00
676;23/11/2014;788,00
676;15/11/2014;473,00
676;15/11/2014;197,00
676;19/11/2014;394,00
676;15/11/2014;197,00
676;21/11/2014;1182,00
676;20/11/2014;1024,00
676;20/11/2014;157,00
676;17/11/2014;39,00
676;24/11/2014;118,00
677;06/09/2014;679,00
677;12/07/2014;424,00
677;21/07/2014;1189,00
677;11/10/2014;594,00
677;14/10/2014;298,00
678;06/08/2014;909,00
678;03/10/2014;808,00
678;18/08/2014;673,00
678;31/10/2014;774,00
678;30/08/2014;134,00
678;07/08/2014;538,00
678;13/11/2014;708,00
678;18/11/2014;34,00
678;17/10/2014;943,00
678;29/10/2014;606,00
678;05/10/2014;572,00
678;20/09/2014;471,00
678;10/09/2014;101,00
678;23/11/2014;1010,00
678;08/11/2014;68,00
678;04/11/2014;538,00
678;01/12/2014;640,00
679;20/12/2014;253,00
680;13/01/2015;381,00
680;17/09/2014;105,00
680;12/12/2014;263,00
680;11/08/2014;237,00
680;03/08/2014;276,00
680;30/07/2014;171,00
680;02/11/2014;394,00
680;30/07/2014;289,00
680;13/01/2015;29,00
681;14/07/2014;109,00
681;26/12/2014;219,00
682;22/07/2014;127,00
682;22/11/2014;127,00
683;02/08/2014;58,00
683;01/10/2014;232,00
683;17/08/2014;82,00
683;04/08/2014;58,00
683;05/09/2014;313,00
683;12/10/2014;46,00
683;16/08/2014;325,00
683;24/08/2014;46,00
683;20/09/2014;325,00
683;01/09/2014;82,00
683;28/08/2014;127,00
683;16/10/2014;209,00
683;11/10/2014;40,00
683;07/11/2014;209,00
684;08/11/2014;159,00
684;22/11/2014;95,00
685;01/09/2014;34,00
685;18/07/2014;260,00
685;10/08/2014;452,00
685;09/08/2014;434,00
685;26/07/2014;260,00
685;06/07/2014;521,00
685;10/08/2014;40,00
685;26/09/2014;452,00
685;13/08/2014;52,00
685;28/07/2014;295,00
685;10/09/2014;226,00
685;12/07/2014;52,00
685;11/07/2014;69,00
685;06/08/2014;452,00
685;12/10/2014;260,00
686;07/10/2014;99,00
686;20/10/2014;149,00
686;11/10/2014;120,00
686;22/10/2014;40,00
686;16/10/2014;99,00
686;23/10/2014;135,00
686;17/10/2014;78,00
686;11/10/2014;199,00
686;23/10/2014;64,00
687;23/12/2014;249,00
688;09/12/2014;82,00
688;03/11/2014;316,00
688;22/10/2014;46,00
688;01/10/2014;246,00
688;03/07/2014;129,00
688;24/07/2014;316,00
688;29/10/2014;117,00
688;08/01/2015;70,00
689;15/09/2014;293,00
689;25/10/2014;226,00
689;02/11/2014;181,00
689;11/09/2014;226,00
689;24/08/2014;45,00
689;30/09/2014;45,00
689;02/07/2014;135,00
689;27/12/2014;169,00
690;13/09/2014;1106,00
690;04/12/2014;510,00
690;13/12/2014;297,00
690;17/09/2014;127,00
690;15/09/2014;1233,00
690;11/10/2014;1106,00
690;28/11/2014;595,00
690;25/10/2014;978,00
690;25/10/2014;212,00
690;24/12/2014;1276,00
691;02/08/2014;123,00
691;13/07/2014;70,00
691;02/07/2014;70,00
691;27/10/2014;370,00
691;05/10/2014;511,00
691;26/08/2014;335,00
691;24/10/2014;141,00
691;12/07/2014;264,00
691;10/12/2014;388,00
692;08/08/2014;777,00
692;14/10/2014;962,00
692;08/10/2014;629,00
692;26/09/2014;370,00
692;23/09/2014;703,00
692;09/10/2014;222,00
692;02/11/2014;259,00
692;14/11/2014;370,00
692;10/09/2014;444,00
692;11/11/2014;629,00
692;15/08/2014;851,00
692;20/10/2014;555,00
692;14/10/2014;999,00
692;24/10/2014;111,00
692;26/09/2014;851,00
692;14/12/2014;777,00
693;12/07/2014;151,00
693;14/07/2014;266,00
693;26/07/2014;44,00
693;25/07/2014;62,00
693;11/08/2014;248,00
695;17/12/2014;100,00
697;16/10/2014;95,00
698;15/08/2014;111,00
699;26/12/2014;68,00
700;25/07/2014;218,00
700;27/08/2014;109,00
700;19/09/2014;123,00
700;25/08/2014;395,00
700;12/08/2014;204,00
700;21/08/2014;36,00
700;11/09/2014;259,00
700;27/08/2014;301,00
700;07/10/2014;40,00
701;27/08/2014;61,00
701;30/11/2014;123,00
702;10/11/2014;192,00
703;26/12/2014;545,00
703;20/11/2014;46,00
703;12/08/2014;397,00
703;02/01/2015;397,00
704;14/12/2014;30,00
704;18/09/2014;194,00
704;13/09/2014;82,00
704;17/09/2014;186,00
704;08/11/2014;135,00
704;27/12/2014;82,00
704;13/08/2014;31,00
704;18/12/2014;52,00
704;06/07/2014;44,00
704;04/09/2014;201,00
704;31/12/2014;74,00
704;02/01/2015;119,00
705;03/10/2014;627,00
705;08/10/2014;198,00
705;03/10/2014;495,00
705;08/10/2014;231,00
705;06/10/2014;66,00
705;03/10/2014;264,00
705;08/10/2014;990,00
705;09/10/2014;660,00
705;10/10/2014;99,00
705;09/10/2014;760,00
705;08/10/2014;792,00
705;10/10/2014;363,00
705;05/10/2014;957,00
705;05/10/2014;694,00
705;06/10/2014;99,00
705;10/10/2014;858,00
705;05/10/2014;264,00
705;08/10/2014;66,00
705;10/10/2014;957,00
706;10/11/2014;141,00
707;19/11/2014;461,00
707;24/11/2014;434,00
707;11/12/2014;515,00
707;15/12/2014;569,00
707;06/12/2014;651,00
707;28/11/2014;41,00
707;06/12/2014;705,00
707;28/11/2014;325,00
707;28/11/2014;515,00
707;15/12/2014;190,00
708;21/11/2014;878,00
708;18/07/2014;1112,00
708;26/10/2014;1053,00
708;12/09/2014;995,00
708;28/12/2014;1287,00
709;03/08/2014;73,00
709;30/10/2014;132,00
710;21/11/2014;264,00
710;18/07/2014;173,00
710;02/07/2014;218,00
710;23/11/2014;29,00
710;07/11/2014;173,00
710;01/10/2014;191,00
710;02/07/2014;228,00
710;22/07/2014;218,00
710;26/07/2014;64,00
710;26/12/2014;72,00
711;09/08/2014;305,00
711;10/09/2014;339,00
711;14/08/2014;170,00
711;29/10/2014;713,00
711;20/10/2014;781,00
711;16/11/2014;543,00
711;05/07/2014;509,00
711;16/11/2014;917,00
711;10/10/2014;237,00
711;10/07/2014;679,00
711;21/07/2014;713,00
711;13/09/2014;237,00
711;21/07/2014;305,00
711;20/11/2014;475,00
712;22/12/2014;241,00
712;23/09/2014;220,00
712;16/11/2014;199,00
712;22/08/2014;94,00
712;22/08/2014;314,00
712;09/07/2014;52,00
712;13/10/2014;293,00
712;29/11/2014;283,00
712;16/09/2014;157,00
712;28/12/2014;104,00
715;06/09/2014;121,00
715;24/09/2014;161,00
715;28/07/2014;94,00
715;25/07/2014;121,00
715;12/08/2014;47,00
715;19/08/2014;148,00
715;17/07/2014;168,00
715;13/09/2014;47,00
715;17/08/2014;196,00
715;30/09/2014;134,00
716;24/12/2014;195,00
717;22/11/2014;742,00
717;23/11/2014;1205,00
717;23/11/2014;185,00
717;24/11/2014;185,00
717;26/11/2014;185,00
717;23/11/2014;1252,00
717;24/11/2014;1205,00
717;27/11/2014;139,00
717;26/11/2014;185,00
717;26/11/2014;47,00
717;27/11/2014;1205,00
717;25/11/2014;370,00
717;26/11/2014;649,00
717;24/11/2014;510,00
717;22/11/2014;185,00
717;30/11/2014;1112,00
718;14/08/2014;112,00
718;05/07/2014;119,00
718;03/08/2014;210,00
718;19/10/2014;189,00
718;26/10/2014;49,00
718;24/11/2014;196,00
718;19/08/2014;203,00
718;22/10/2014;112,00
718;25/07/2014;49,00
718;02/12/2014;210,00
719;01/08/2014;41,00
719;15/08/2014;246,00
719;12/08/2014;39,00
719;17/09/2014;72,00
720;20/08/2014;81,00
720;16/08/2014;243,00
720;16/07/2014;105,00
720;12/08/2014;170,00
720;03/07/2014;146,00
720;21/08/2014;57,00
720;26/08/2014;105,00
721;24/08/2014;191,00
721;24/07/2014;110,00
721;31/07/2014;88,00
721;14/08/2014;36,00
721;19/07/2014;125,00
721;15/08/2014;95,00
721;10/08/2014;44,00
721;15/07/2014;221,00
721;01/07/2014;66,00
721;08/07/2014;36,00
721;27/07/2014;110,00
721;26/08/2014;103,00
722;13/07/2014;39,00
722;11/08/2014;199,00
722;26/07/2014;160,00
722;12/08/2014;225,00
722;18/08/2014;106,00
723;18/11/2014;32,00
723;17/11/2014;141,00
723;04/11/2014;75,00
723;02/07/2014;47,00
723;20/07/2014;125,00
723;14/08/2014;59,00
723;30/10/2014;125,00
723;20/08/2014;32,00
723;28/08/2014;135,00
723;03/10/2014;141,00
723;02/08/2014;87,00
723;29/11/2014;43,00
724;18/09/2014;40,00
724;26/09/2014;46,00
725;17/07/2014;73,00
725;26/12/2014;48,00
728;22/12/2014;43,00
729;27/10/2014;200,00
729;07/09/2014;44,00
729;12/09/2014;222,00
729;18/07/2014;222,00
729;08/10/2014;105,00
729;17/08/2014;84,00
729;01/10/2014;243,00
729;24/10/2014;42,00
729;19/07/2014;31,00
729;12/07/2014;264,00
729;28/09/2014;243,00
729;05/11/2014;285,00
730;18/09/2014;213,00
730;01/10/2014;47,00
730;21/12/2014;85,00
731;10/10/2014;38,00
731;29/10/2014;135,00
731;30/10/2014;194,00
734;05/10/2014;112,00
734;13/10/2014;112,00
734;19/10/2014;366,00
735;24/11/2014;283,00
735;24/11/2014;424,00
735;24/11/2014;708,00
736;20/08/2014;165,00
736;06/08/2014;247,00
736;22/07/2014;57,00
736;12/12/2014;239,00
737;28/07/2014;126,00
737;19/07/2014;55,00
737;31/10/2014;119,00
739;02/10/2014;130,00
739;05/09/2014;428,00
739;05/10/2014;410,00
740;29/08/2014;105,00
740;04/09/2014;168,00
740;28/10/2014;168,00
741;07/09/2014;414,00
741;04/11/2014;691,00
742;22/10/2014;89,00
742;13/11/2014;742,00
742;01/12/2014;504,00
743;12/12/2014;673,00
743;05/11/2014;1035,00
743;09/12/2014;828,00
743;31/07/2014;103,00
743;04/07/2014;1190,00
743;29/08/2014;1139,00
743;22/07/2014;777,00
743;17/07/2014;1190,00
743;01/09/2014;1088,00
743;27/11/2014;51,00
743;23/08/2014;880,00
743;19/09/2014;622,00
743;13/12/2014;622,00
745;02/09/2014;38,00
745;15/11/2014;154,00
745;24/08/2014;335,00
745;07/11/2014;41,00
745;27/08/2014;90,00
745;13/08/2014;335,00
745;02/09/2014;77,00
745;15/11/2014;77,00
746;10/07/2014;48,00
746;01/10/2014;240,00
746;16/07/2014;192,00
746;31/07/2014;361,00
746;11/10/2014;601,00
746;05/10/2014;336,00
746;27/10/2014;361,00
747;29/10/2014;1016,00
749;14/07/2014;161,00
749;23/07/2014;322,00
749;30/08/2014;107,00
749;13/08/2014;53,00
749;04/10/2014;48,00
749;07/09/2014;699,00
749;24/10/2014;699,00
751;13/09/2014;586,00
751;23/10/2014;430,00
751;28/08/2014;195,00
751;08/12/2014;136,00
752;20/09/2014;653,00
752;22/09/2014;725,00
752;18/11/2014;217,00
755;11/10/2014;104,00
755;11/10/2014;224,00
755;19/10/2014;164,00
755;01/08/2014;186,00
755;22/11/2014;37,00
755;27/11/2014;194,00
758;09/08/2014;695,00
758;10/12/2014;463,00
759;21/07/2014;383,00
759;01/08/2014;255,00
759;16/07/2014;383,00
759;21/10/2014;1109,00
760;12/07/2014;580,00
760;01/10/2014;580,00
760;13/09/2014;604,00
760;11/09/2014;35,00
760;10/10/2014;46,00
761;22/08/2014;493,00
761;08/10/2014;740,00
761;14/12/2014;617,00
762;21/08/2014;334,00
762;24/12/2014;185,00
763;11/08/2014;135,00
763;10/09/2014;810,00
763;09/10/2014;432,00
763;23/09/2014;810,00
763;05/10/2014;540,00
763;26/08/2014;756,00
763;01/10/2014;594,00
763;01/10/2014;729,00
763;18/10/2014;513,00
764;11/09/2014;79,00
764;10/12/2014;237,00
767;24/09/2014;229,00
767;10/09/2014;62,00
767;11/09/2014;41,00
767;16/09/2014;417,00
767;24/10/2014;500,00
769;16/09/2014;74,00
769;15/09/2014;272,00
769;09/12/2014;247,00
770;09/08/2014;377,00
770;26/07/2014;534,00
770;02/08/2014;944,00
770;08/11/2014;188,00
772;19/09/2014;148,00
772;17/08/2014;385,00
772;05/11/2014;207,00
772;16/11/2014;237,00
773;20/10/2014;346,00
773;25/08/2014;255,00
773;15/11/2014;255,00
774;07/07/2014;655,00
774;06/11/2014;199,00
775;06/09/2014;455,00
775;17/11/2014;759,00
776;02/11/2014;75,00
777;09/11/2014;79,00
777;10/09/2014;53,00
777;18/11/2014;53,00
777;10/11/2014;330,00
777;19/11/2014;39,00
784;28/08/2014;158,00
784;02/09/2014;37,00
784;26/08/2014;121,00
784;19/11/2014;205,00
784;24/11/2014;102,00
785;08/07/2014;338,00
785;25/09/2014;254,00
785;09/08/2014;232,00
785;09/09/2014;148,00
785;31/07/2014;63,00
785;16/08/2014;444,00
785;04/10/2014;487,00
786;08/07/2014;358,00
786;30/09/2014;403,00
786;12/12/2014;403,00
787;18/11/2014;113,00
787;28/11/2014;90,00
789;23/09/2014;389,00
789;30/08/2014;689,00
789;14/10/2014;119,00
789;04/08/2014;239,00
789;10/07/2014;689,00
789;01/11/2014;808,00
790;13/11/2014;208,00
791;13/07/2014;129,00
791;17/10/2014;584,00
791;01/07/2014;606,00
791;26/10/2014;411,00
791;17/12/2014;37,00
795;06/09/2014;373,00
795;14/10/2014;269,00
795;08/08/2014;477,00
795;17/09/2014;83,00
795;11/09/2014;499,00
795;17/09/2014;32,00
795;22/09/2014;457,00
795;21/11/2014;207,00
796;03/12/2014;367,00
797;24/08/2014;161,00
797;29/12/2014;323,00
800;14/10/2014;128,00
800;21/11/2014;154,00
801;01/09/2014;458,00
801;19/09/2014;396,00
801;08/12/2014;542,00
801;02/11/2014;291,00
801;05/10/2014;35,00
801;17/09/2014;62,00
801;23/09/2014;41,00
801;22/12/2014;396,00
801;30/10/2014;104,00
801;29/12/2014;208,00
802;05/09/2014;481,00
802;11/10/2014;535,00
803;19/07/2014;56,00
803;01/07/2014;215,00
803;04/09/2014;294,00
803;09/07/2014;56,00
803;30/10/2014;226,00
803;18/11/2014;34,00
804;16/08/2014;843,00
804;24/08/2014;140,00
804;08/09/2014;85,00
804;22/11/2014;815,00
804;10/10/2014;168,00
804;07/09/2014;85,00
804;30/08/2014;365,00
804;21/11/2014;281,00
804;16/10/2014;140,00
804;13/11/2014;85,00
804;22/11/2014;224,00
806;15/09/2014;944,00
806;12/08/2014;551,00
806;01/11/2014;40,00
807;23/11/2014;124,00
808;05/11/2014;393,00
809;19/08/2014;164,00
809;05/11/2014;741,00
810;10/01/2015;270,00
810;30/09/2014;2029,00
810;09/10/2014;1556,00
810;26/08/2014;135,00
810;10/12/2014;1623,00
810;15/01/2015;1014,00
811;21/07/2014;212,00
811;22/10/2014;341,00
811;07/08/2014;341,00
811;05/10/2014;200,00
811;29/09/2014;259,00
811;21/11/2014;129,00
811;22/12/2014;212,00
812;24/10/2014;1452,00
813;23/11/2014;194,00
816;09/11/2014;159,00
816;19/12/2014;637,00
816;20/08/2014;664,00
816;02/01/2015;48,00
819;10/09/2014;778,00
819;06/09/2014;333,00
819;29/08/2014;694,00
819;03/10/2014;278,00
819;28/10/2014;416,00
820;06/07/2014;67,00
820;01/09/2014;337,00
820;17/07/2014;134,00
820;27/08/2014;538,00
820;02/10/2014;1010,00
821;14/09/2014;324,00
821;11/12/2014;696,00
821;01/07/2014;580,00
821;01/09/2014;556,00
821;06/11/2014;139,00
821;27/08/2014;185,00
821;22/11/2014;673,00
821;21/07/2014;92,00
821;15/10/2014;649,00
821;11/12/2014;488,00
824;27/10/2014;122,00
828;09/07/2014;104,00
828;09/09/2014;328,00
828;22/07/2014;413,00
828;01/09/2014;499,00
828;20/08/2014;275,00
828;12/09/2014;465,00
828;27/11/2014;499,00
829;11/10/2014;308,00
829;19/10/2014;321,00
829;31/10/2014;241,00
833;28/08/2014;760,00
833;05/12/2014;168,00
833;20/01/2015;338,00
834;13/09/2014;345,00
834;02/09/2014;120,00
834;31/10/2014;518,00
836;14/12/2014;1050,00
840;04/08/2014;673,00
840;09/07/2014;723,00
840;10/11/2014;149,00
844;13/09/2014;390,00
844;22/11/2014;697,00
844;04/12/2014;613,00
844;14/07/2014;474,00
844;08/12/2014;362,00
846;17/07/2014;498,00
846;03/12/2014;237,00
846;16/08/2014;189,00
846;14/10/2014;37,00
846;20/10/2014;522,00
846;18/11/2014;664,00
846;27/08/2014;498,00
846;20/09/2014;428,00
846;18/11/2014;428,00
846;23/11/2014;284,00
846;01/01/2015;94,00
847;28/11/2014;316,00
847;16/11/2014;382,00
847;16/07/2014;199,00
847;05/12/2014;482,00
850;04/07/2014;684,00
850;23/07/2014;641,00
850;17/07/2014;1154,00
850;26/10/2014;299,00
850;06/07/2014;42,00
850;06/10/2014;470,00
850;14/08/2014;85,00
850;05/09/2014;171,00
850;26/10/2014;342,00
852;18/01/2015;1207,00
853;22/08/2014;105,00
853;27/10/2014;35,00
853;09/10/2014;388,00
853;20/11/2014;282,00
854;19/07/2014;222,00
854;02/07/2014;242,00
854;23/09/2014;242,00
854;26/10/2014;525,00
854;30/09/2014;242,00
854;01/12/2014;242,00
857;08/10/2014;196,00
857;24/10/2014;147,00
857;14/08/2014;491,00
857;10/10/2014;459,00
857;13/08/2014;245,00
857;26/10/2014;278,00
858;27/09/2014;606,00
858;02/10/2014;202,00
858;25/11/2014;525,00
858;28/11/2014;566,00
859;30/10/2014;96,00
859;06/07/2014;73,00
859;08/11/2014;33,00
859;15/08/2014;45,00
859;21/11/2014;107,00
862;21/09/2014;637,00
862;16/10/2014;90,00
862;21/11/2014;637,00
866;29/11/2014;594,00
867;23/12/2014;137,00
869;14/07/2014;89,00
869;26/10/2014;313,00
874;07/11/2014;544,00
875;06/10/2014;433,00
875;16/11/2014;1011,00
875;17/01/2015;722,00
876;21/09/2014;518,00
876;05/12/2014;172,00
877;26/08/2014;100,00
877;09/10/2014;192,00
877;15/08/2014;183,00
877;06/11/2014;150,00
880;02/12/2014;709,00
884;04/08/2014;265,00
884;15/07/2014;198,00
884;12/07/2014;212,00
884;24/11/2014;278,00
886;02/10/2014;732,00
886;13/09/2014;199,00
886;30/10/2014;932,00
886;05/12/2014;865,00
887;15/07/2014;291,00
887;25/07/2014;303,00
887;15/08/2014;170,00
887;01/07/2014;280,00
887;24/08/2014;194,00
887;17/12/2014;194,00
887;14/10/2014;230,00
887;28/11/2014;109,00
887;05/01/2015;365,00
888;28/10/2014;364,00
888;26/07/2014;291,00
888;17/10/2014;349,00
888;18/07/2014;306,00
888;01/07/2014;101,00
888;12/08/2014;160,00
888;17/07/2014;436,00
888;05/11/2014;145,00
889;30/10/2014;59,00
890;19/09/2014;1307,00
890;06/07/2014;43,00
890;02/10/2014;348,00
891;02/10/2014;465,00
891;06/11/2014;745,00
892;12/11/2014;454,00
895;23/07/2014;721,00
895;18/07/2014;721,00
895;15/07/2014;495,00
895;13/12/2014;856,00
896;02/10/2014;178,00
896;27/10/2014;178,00
897;08/09/2014;337,00
897;18/01/2015;842,00
897;19/01/2015;252,00
900;03/08/2014;173,00
900;12/09/2014;417,00
900;02/08/2014;243,00
900;17/11/2014;1044,00
901;25/09/2014;630,00
901;04/11/2014;171,00
901;29/11/2014;745,00
901;21/10/2014;315,00
901;05/12/2014;544,00
901;23/10/2014;286,00
901;02/09/2014;229,00
901;04/09/2014;57,00
901;26/12/2014;315,00
901;05/01/2015;229,00
902;28/10/2014;320,00
904;28/10/2014;386,00
904;22/08/2014;507,00
904;06/11/2014;140,00
905;04/10/2014;1060,00
905;20/10/2014;204,00
908;12/11/2014;558,00
909;05/07/2014;960,00
909;29/10/2014;274,00
910;17/07/2014;219,00
910;05/10/2014;36,00
910;27/08/2014;267,00
910;31/08/2014;29,00
910;09/10/2014;124,00
913;22/09/2014;689,00
913;24/07/2014;511,00
913;31/10/2014;536,00
914;02/11/2014;868,00
915;29/09/2014;62,00
915;05/09/2014;500,00
915;01/12/2014;500,00
917;08/09/2014;105,00
917;18/11/2014;505,00
918;05/09/2014;1142,00
918;21/09/2014;596,00
918;15/08/2014;347,00
918;10/08/2014;894,00
918;20/07/2014;1241,00
918;05/10/2014;645,00
918;12/10/2014;1490,00
919;11/11/2014;313,00
919;23/09/2014;313,00
919;26/11/2014;228,00
920;15/08/2014;746,00
920;01/08/2014;414,00
920;28/10/2014;110,00
920;18/01/2015;552,00
921;02/09/2014;501,00
921;04/08/2014;479,00
921;14/09/2014;87,00
921;19/10/2014;197,00
921;25/10/2014;197,00
924;19/09/2014;75,00
924;02/08/2014;75,00
924;18/09/2014;200,00
